"symbol","title","url","date","content","author","publish_time"
"GIC","GIC: Báo cáo tài chính quý 1/2025","https://vietstock.vn/2025/04/gic-bao-cao-tai-chinh-quy-1-2025-737-1297762.htm","18/04/2025","GIC: Báo cáo tài chính quý 1/2025","",""
"GIC","GIC: Công văn số 658/UBCK-PTTT ngày 01/04/2025 về việc nhận được hồ sơ thông báo tỷ lệ sở hữu nước ngoài tối đa của GIC","https://vietstock.vn/2025/04/gic-cong-van-so-658-ubckpttt-ngay-01-04-2025-ve-viec-nhan-duoc-ho-so-thong-bao-ty-le-so-huu-nuoc-ngoai-toi-da-cua-gic-739-1294179.htm","09/04/2025","GIC: Công văn số 658/UBCK-PTTT ngày 01/04/2025 về việc nhận được hồ sơ thông báo tỷ lệ sở hữu nước ngoài tối đa của GIC
.","",""
"GIC","GIC: Thay đổi giấy đăng ký kinh doanh","https://vietstock.vn/2025/03/gic-thay-doi-giay-dang-ky-kinh-doanh-737-1282231.htm","17/03/2025","GIC: Thay đổi giấy đăng ký kinh doanh","",""
"GIC","GIC: Nghị quyết Đại hội đồng cổ đông thường niên năm 2025","https://vietstock.vn/2025/03/gic-nghi-quyet-dai-hoi-dong-co-dong-thuong-nien-nam-2025-737-1280955.htm","12/03/2025","GIC: Nghị quyết Đại hội đồng cổ đông thường niên năm 2025","",""
"GIC","GIC: Báo cáo thường niên 2024","https://vietstock.vn/2025/03/gic-bao-cao-thuong-nien-2024-737-1276888.htm","03/03/2025","GIC: Báo cáo thường niên 2024","",""
"GIC","GIC: Tài liệu họp Đại hội đồng cổ đông","https://vietstock.vn/2025/03/gic-tai-lieu-hop-dai-hoi-dong-co-dong-737-1276894.htm","03/03/2025","GIC: Tài liệu họp Đại hội đồng cổ đông","",""
"GIC","GIC: Báo cáo tài chính năm 2024","https://vietstock.vn/2025/02/gic-bao-cao-tai-chinh-nam-2024-737-1274941.htm","25/02/2025","GIC: Báo cáo tài chính năm 2024","",""
"GIC","Công ty con của Viconship muốn đổi tên và gấp đôi vốn điều lệ trong năm 2025","https://vietstock.vn/2025/02/cong-ty-con-cua-viconship-muon-doi-ten-va-gap-doi-von-dieu-le-trong-nam-2025-737-1274075.htm","22/02/2025","Công ty con của Viconship muốn đổi tên và gấp đôi vốn điều lệ trong năm 2025
CTCP Đầu tư Dịch vụ và Phát triển Xanh (HNX:GIC), đơn vị thành viên của Viconship, vừa công bố kế hoạch kinh doanh năm 2025 với trọng tâm là tăng vốn điều lệ và đổi tên thương hiệu sau 8 năm hoạt động.
Năm 2024,GICghi nhận sản lượng hơn 320,000TEUs, đạt 91% kế hoạch và giảm so với cùng kỳ năm trước. Doanh thu hơn 159 tỷ đồng, hoàn thành mục tiêu đề ra nhưng vẫn thấp hơn so với năm 2023.
Dù vậy, lợi nhuận trước thuế đạt 18 tỷ đồng, vượt 9.6% kế hoạch và đi ngang trong 3 năm qua. Kết quả này được cho là nhờ vào việc tối ưu chi phí vận hành, áp dụng công nghệ quản lý và tập trung vào các dịch vụ có biên lợi nhuận cao.
Bước sang năm 2025, công ty con của Container Việt Nam (Viconship,HOSE:VSC) thận trọng khi đặt mục tiêu sản lượng 283,000TEUs. Doanh thu dự kiến 145 tỷ đồng, lợi nhuận trước thuế 16.5 tỷ đồng - đều giảm so với thực hiện năm 2024. Công ty dự kiến chi trả cổ tức với tỷ lệ 11% vốn điều lệ.
Trọng tâm năm nay củaGIClà tăng vốn điều lệ. Lãnh đạo Công ty đề xuất phương án phát hành hơn 13.3 triệu cp, nâng vốn điều lệ từ 121.2 tỷ đồng lên 254.5 tỷ đồng, dự kiến thực hiện từ quý 2-4. Khoảng 121 tỷ đồng huy động thêm từ cổ đông hiện hữu sẽ được sử dụng để bổ sung vốn lưu động, đầu tư mở rộng cơ sở hạ tầng, kho bãi, phương tiện vận tải và trang thiết bị phục vụ hoạt động logistics.
Việc tăng vốn, theoGIC, được đánh giá là cần thiết để nâng cao năng lực tài chính, giúp Doanh nghiệp mở rộng hoạt động và đáp ứng nhu cầu ngày càng cao trong ngành dịch vụ vận tải và logistics, đặc biệt tại khu vực miền Bắc.
Song song với kế hoạch tăng vốn,GICcũng dự kiến đổi tên thành CTCPVSCGreen Logistics và bổ sung ngành nghề kinh doanh nhằm phù hợp với tình hình hoạt động thực tế và thuận tiện trong việc giải trình với các cơ quan nhà nước có thẩm quyền về tỷ lệ sở hữu nước ngoài đối với công ty đại chúng, đồng thời đáp ứng nhu cầu thị trường, phát huy tối da lợi thế kinh doanh hiện có và mở rộng hoạt động vào các lĩnh vực tiềm năng phù hợp với chiến lược và mục tiêu phát triển dài hạn.
GICra đời năm 2017 với 66% vốn góp bởi Viconship. Doanh nghiệp được hình thành và phát triển với sự kế thừa về nhân sự, kinh nghiệm lẫn khách hàng từ một thành viên khác của Viconship là Công tyTNHH MTVBến Xanh (Viconship nắm 100% vốn).GIChiện hoạt động tại khu kinh tế Đình Vũ - Cát Hải, Hải Phòng, sở hữu khu vực kiểm tra, giám sát hàng hóa xuất nhập khẩu rộng 100,000m2.
Công ty dự kiến tổ chức ĐHĐCĐ thường niên 2025 vào ngày 10/03 tại Hải Phòng để thảo luận và thông qua các kế hoạch quan trọng nói trên.","Tử Kính","08:56 22/02/2025"
"GIC","GIC: Tài liệu họp Đại hội đồng cổ đông","https://vietstock.vn/2025/02/gic-tai-lieu-hop-dai-hoi-dong-co-dong-737-1273453.htm","20/02/2025","GIC: Tài liệu họp Đại hội đồng cổ đông","",""
"GIC","GIC: Báo cáo thay đổi sở hữu cổ phiếu của cổ đông lớn - America LLC","https://vietstock.vn/2025/02/gic-bao-cao-thay-doi-so-huu-co-phieu-cua-co-dong-lon-america-llc-739-1270064.htm","07/02/2025","GIC: Báo cáo thay đổi sở hữu cổ phiếu của cổ đông lớn - America LLC
- Tên tổ chức thực hiện giao dịch: America LLC- Mã chứng khoán:GIC- Số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch: 727,000 CP (tỷ lệ 6%)- Số lượng cổ phiếu đã mua: 2,000 CP- Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch: 729,000 CP (tỷ lệ 6.01%)- Lý do thay đổi sở hữu: Tăng tỷ trọng- Ngày giao dịch thay đổi tỷ lệ sở hữu: 03/02/2025.","",""
"GIC","GIC: Nghị quyết Hội đồng quản trị","https://vietstock.vn/2025/02/gic-nghi-quyet-hoi-dong-quan-tri-737-1268869.htm","05/02/2025","GIC: Nghị quyết Hội đồng quản trị
.","",""
"GIC","GIC: CBTT về việc nhận được đơn từ nhiệm TV HĐQT của ông Nguyễn Thế Trọng","https://vietstock.vn/2025/02/gic-cbtt-ve-viec-nhan-duoc-don-tu-nhiem-tv-hdqt-cua-ong-nguyen-the-trong-830-1268536.htm","04/02/2025","GIC: CBTT về việc nhận được đơn từ nhiệm TV HĐQT của ông Nguyễn Thế Trọng
.","",""
